"year","country","school_id","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","stu_wgt","desk","room","dishwasher","television","computer_n","car","book","wealth","escs"
2022,"MEX","48400235",48400029,"ISCED 1","less than ISCED1","female","no","yes",315.25,353.363,441.033,439.5951,NA,"yes",NA,"1","0","0","11-25",NA,-2.6577
2022,"MEX","48400116",48400030,"ISCED 1","ISCED 3A","male","yes","yes",431.71,431.381,440.08,232.7389,NA,"no",NA,"2","1","1","11-25",NA,-1.0603
2022,"MEX","48400214",48400031,"ISCED 3B, C","ISCED 3A","male","yes","yes",570.546,476.157,527.86,170.4205,NA,"yes",NA,"1","1","2","101-200",NA,0.9332
2022,"MEX","48400273",48400032,"ISCED 2","less than ISCED1","male","yes","yes",366.837,323.234,423.197,214.6083,NA,"yes",NA,"1","0","1","11-25",NA,-1.9762
2022,"MEX","48400071",48400033,"ISCED 2","ISCED 2","female","no","no",397.216,407.858,381.1,251.3401,NA,"no",NA,"1","0","0","11-25",NA,-1.4326
2022,"MEX","48400180",48400034,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",515.861,636.417,554.957,211.6033,NA,"yes",NA,"1","0","1","201-500",NA,0.9105
2022,"MEX","48400270",48400035,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",394.531,456.28,391.518,234.3101,NA,"yes",NA,"2","1","1","11-25",NA,0.1352
2022,"MEX","48400116",48400036,"ISCED 2","ISCED 2","male","no","yes",435.129,434.736,406.82,232.7389,NA,"no",NA,"1","0","0","11-25",NA,-2.5779
2022,"MEX","48400066",48400037,"ISCED 1","ISCED 2","male","yes","yes",336.165,346.916,402.848,198.4297,NA,"yes",NA,"1","1","3+","101-200",NA,-1.6092
2022,"MEX","48400132",48400038,"ISCED 1","ISCED 2","male","yes","yes",358.774,475.284,424.962,97.44471,NA,"yes",NA,"1","0","0","101-200",NA,-1.706
2022,"MEX","48400273",48400039,"ISCED 2","ISCED 2","male",NA,NA,358.438,334.134,337.322,214.6083,NA,"yes",NA,"1","0","0","11-25",NA,-2.5064
2022,"MEX","48400019",48400040,"ISCED 3A","ISCED 3A","female","yes","yes",376.443,448.135,447.809,198.3098,NA,"no",NA,"2","0","1","26-100",NA,0.3497
2022,"MEX","48400187",48400041,"ISCED 1","ISCED 1","male","no","yes",382.814,421.914,427.19,159.2549,NA,"no",NA,"1","0","0","11-25",NA,-3.2966
2022,"MEX","48400175",48400042,"ISCED 3A","ISCED 3A","female","yes","yes",382.689,461.597,414.85,240.0271,NA,"yes",NA,"2","0","1","11-25",NA,-0.5556
2022,"MEX","48400030",48400043,"ISCED 3A","ISCED 3B, C","male","yes","yes",553.509,529.394,537.016,192.3214,NA,"no",NA,"1","1","0","26-100",NA,0.2312
2022,"MEX","48400221",48400044,"ISCED 2","ISCED 2","male","yes","no",441.627,442.369,505.831,142.5382,NA,"yes",NA,"2","0","1","more than 500",NA,-0.9095
2022,"MEX","48400048",48400046,"ISCED 2","ISCED 2","female","no","yes",348.346,376.872,411.738,226.2028,NA,"yes",NA,"1","0","0","11-25",NA,-2.1732
2022,"MEX","48400090",48400047,"ISCED 1","ISCED 3A","female","no","yes",445.002,519.857,446.364,139.8288,NA,"no",NA,"1","0","0","11-25",NA,-1.5342
2022,"MEX","48400231",48400048,"ISCED 3A","ISCED 3A","female","no","yes",400.385,474.36,415.338,239.8845,NA,"no",NA,"1","0","0","11-25",NA,-1.7047
2022,"MEX","48400009",48400049,"ISCED 2","ISCED 3A","female","no","no",305.434,341.451,340.416,216.1905,NA,"no",NA,NA,NA,"0","11-25",NA,-2.1653
2022,"MEX","48400278",48400050,"ISCED 2","ISCED 1","female","no","yes",429.471,428.239,407.597,69.41943,NA,"yes",NA,"1","0","0","0-10",NA,-2.4784
2022,"MEX","48400221",48400053,"ISCED 3A","ISCED 3A","male","yes","yes",365.98,372.069,416.054,142.5382,NA,"yes",NA,"1","0","3+","26-100",NA,0.6457
2022,"MEX","48400279",48400054,"ISCED 3A","ISCED 3A","male","yes","yes",322.498,510.316,400.729,272.5552,NA,"no",NA,"1","0","1","26-100",NA,-0.6693
2022,"MEX","48400167",48400055,"ISCED 3B, C","ISCED 3A","male","yes","yes",460.753,593.661,450.058,254.2877,NA,"no",NA,"2","1","2","101-200",NA,-0.1042
2022,"MEX","48400201",48400056,"ISCED 3B, C","ISCED 3A","female","no","yes",370.213,372.705,360.173,241.4061,NA,"yes",NA,"1","0","1","0-10",NA,-0.1592
2022,"MEX","48400018",48400057,"ISCED 2","ISCED 3A","female","no","yes",381.655,451.292,389.644,169.8902,NA,"yes",NA,"1","0","0","0-10",NA,-1.5604
2022,"MEX","48400076",48400058,"ISCED 3A","ISCED 3A","male","yes","yes",464.803,494.943,498.554,167.6893,NA,"yes",NA,"2","0","1","101-200",NA,-0.9919
2022,"MEX","48400056",48400060,"less than ISCED1","less than ISCED1","male","no","yes",453.32,511.674,502.476,163.0559,NA,"yes",NA,"1","0","3+","0-10",NA,-3.1076
2022,"MEX","48400103",48400061,"ISCED 2","ISCED 3A","male","yes","yes",344.9,282.323,364.711,244.6944,NA,"no",NA,"1","0","0","101-200",NA,-1.3347
2022,"MEX","48400149",48400062,"ISCED 2","ISCED 2","female","no","yes",402.413,383.051,388.342,245.6689,NA,"yes",NA,"1","0","1","26-100",NA,-2.1082
2022,"MEX","48400076",48400063,"ISCED 3A","ISCED 3B, C","female","yes","yes",385.61,415.736,389.678,180.7948,NA,"no",NA,"1","1","1","11-25",NA,0.0056
2022,"MEX","48400105",48400064,"ISCED 3A","ISCED 3B, C","female","yes","yes",279.229,310.131,347.876,252.8104,NA,"no",NA,"1",NA,"2","0-10",NA,-0.1929
2022,"MEX","48400088",48400065,"ISCED 3A","ISCED 3A","female","yes","yes",423.126,462.154,438.612,222.6261,NA,"yes",NA,"1","0","2","11-25",NA,0.5029
2022,"MEX","48400030",48400067,"ISCED 3A","ISCED 2","female","no","yes",355.047,438.007,387.633,192.3214,NA,"no",NA,"2","0","0","11-25",NA,-1.6535
2022,"MEX","48400127",48400068,"ISCED 2","less than ISCED1","male","no","yes",465.774,428.194,468.526,153.9767,NA,"no",NA,"1","0","1","201-500",NA,-1.6755
2022,"MEX","48400035",48400070,"ISCED 3B, C","ISCED 2","male","yes","yes",451.563,443.359,543.698,228.7592,NA,"yes",NA,"2","0","1","11-25",NA,-0.1094
2022,"MEX","48400181",48400071,"ISCED 3B, C","ISCED 3A","male","yes","yes",399.061,407.449,402.966,62.6467,NA,"no",NA,"1","0","0","11-25",NA,-0.9321
2022,"MEX","48400132",48400072,"ISCED 2","ISCED 3A","male","no","yes",408.501,460.075,383.703,97.44471,NA,"yes",NA,"1","0","0","0-10",NA,-0.3631
2022,"MEX","48400176",48400074,"ISCED 3A","ISCED 3A","male","no","yes",365.036,351.758,327.588,188.977,NA,"no",NA,"1","0","0","11-25",NA,-1.547
2022,"MEX","48400058",48400075,"ISCED 1","ISCED 2","male","yes","yes",498.177,565.891,518.089,217.748,NA,"yes",NA,"2","1","3+","11-25",NA,-1.4781
2022,"MEX","48400029",48400076,"ISCED 3A","ISCED 3B, C","male","yes","yes",384.437,403.109,389.65,290.7493,NA,"yes",NA,"2","1","2","26-100",NA,0.8813
2022,"MEX","48400043",48400077,"ISCED 3B, C","ISCED 3A","female","yes","yes",403.814,420.354,441.485,204.3079,NA,"yes",NA,"2","1","3+","26-100",NA,0.8828
2022,"MEX","48400083",48400079,"ISCED 2","ISCED 3A","male","yes","yes",453.522,504.309,475.12,228.1698,NA,"yes",NA,"1","0","1","11-25",NA,-1.5552
2022,"MEX","48400261",48400080,"less than ISCED1","less than ISCED1","female","no","no",468.864,495.308,397.452,221.6413,NA,"yes",NA,"1","0","1","11-25",NA,-3.3907
2022,"MEX","48400042",48400081,"ISCED 3A","ISCED 1","female","yes","no",329.146,298.946,349.842,377.5279,NA,"no",NA,"1","0","1","26-100",NA,-0.3659
2022,"MEX","48400211",48400082,"ISCED 3A","ISCED 2","female","no","yes",476.95,548.87,476.977,182.0851,NA,"yes",NA,"1","1","3+","26-100",NA,-0.5355
2022,"MEX","48400161",48400083,"ISCED 2","ISCED 2","female","no","yes",351.241,449.533,437.915,244.6814,NA,"no",NA,"1","0","2","0-10",NA,-1.7218
2022,"MEX","48400221",48400084,"ISCED 3A","ISCED 1","female","yes","yes",522.84,574.789,514.903,148.3158,NA,"yes",NA,"1","1","2","11-25",NA,-0.0492
2022,"MEX","48400143",48400085,"less than ISCED1","ISCED 3A","female","yes","yes",284.767,272.873,309.409,385.7496,NA,"no",NA,"0","0","1",NA,NA,-1.9998
2022,"MEX","48400053",48400086,"ISCED 2","ISCED 3A","male","yes","yes",312.055,306.07,304.84,417.6154,NA,"no",NA,"1","0","0","26-100",NA,-0.9807
2022,"MEX","48400191",48400087,"ISCED 3A","ISCED 1","female","no","yes",447.768,466.12,453.333,198.5455,NA,"no",NA,"1","0","0","11-25",NA,-2.0594
2022,"MEX","48400269",48400088,"ISCED 3A","ISCED 2","male","yes","yes",461.668,420.961,442.961,219.3481,NA,"yes",NA,"1","1","0","11-25",NA,-1.6426
2022,"MEX","48400004",48400089,"ISCED 3B, C","ISCED 3A","female","yes","yes",412.379,467.384,420.433,349.1518,NA,"yes",NA,"2","0","1","101-200",NA,0.5125
2022,"MEX","48400162",48400090,"ISCED 2","ISCED 2","male","yes","yes",427.041,439.311,427.883,109.267,NA,"no",NA,"1","0","0","26-100",NA,-1.8041
2022,"MEX","48400008",48400091,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",366.931,327.402,427.849,118.5916,NA,"yes",NA,"2","2","2","more than 500",NA,1.1786
2022,"MEX","48400211",48400092,"ISCED 3A","ISCED 3A","female","yes","yes",430.973,498.608,470.792,182.0851,NA,"yes",NA,"3+","0","3+","101-200",NA,1.0805
2022,"MEX","48400202",48400093,"ISCED 3A","ISCED 2","female","yes","yes",435.322,489.9,479.696,285.1583,NA,"yes",NA,"2","0","2","11-25",NA,-0.614
2022,"MEX","48400064",48400094,"ISCED 3A","ISCED 3A","male","no","yes",472.958,438.406,438.777,220.4185,NA,"yes",NA,"1","0","1","26-100",NA,-1.1225
2022,"MEX","48400096",48400095,"ISCED 2","ISCED 1","female","no","no",478.9,498.081,447.033,171.3025,NA,"no",NA,"0","0","0","11-25",NA,-2.4263
2022,"MEX","48400030",48400096,"ISCED 1","ISCED 1","male","no","yes",410.953,379.104,451.857,192.3214,NA,"yes",NA,"1","0","1","0-10",NA,-1.9556
2022,"MEX","48400220",48400097,"ISCED 3B, C","ISCED 1","female","no","yes",370.535,346.729,384.93,167.6288,NA,"yes",NA,"1","0","1","11-25",NA,-1.654
2022,"MEX","48400231",48400098,"ISCED 2","ISCED 3B, C","male","yes","yes",406.787,369.255,404.729,239.8845,NA,"yes",NA,"1","1","1","11-25",NA,-0.9191
2022,"MEX","48400153",48400099,"ISCED 3A","ISCED 3A","female","yes","yes",448.728,479.85,443.428,237.9526,NA,"no",NA,"1","0","1","11-25",NA,-0.664
2022,"MEX","48400271",48400100,"ISCED 2","ISCED 2","male","no","yes",490.34,501.088,536.208,371.2778,NA,"no",NA,"2","0","0","101-200",NA,-1.7205
2022,"MEX","48400057",48400101,"ISCED 3A","ISCED 3B, C","male","yes","yes",355.879,407.552,420.374,208.6272,NA,"yes",NA,"2","1","0","26-100",NA,0.1411
2022,"MEX","48400181",48400103,"ISCED 3A","ISCED 3A","male","no","yes",405.451,400.531,361.014,62.6467,NA,"yes",NA,"2","0","1","101-200",NA,-0.3607
2022,"MEX","48400026",48400104,"ISCED 3A","ISCED 3B, C","male","no",NA,373.819,408.043,411.65,213.7667,NA,"no",NA,"0","1","0","11-25",NA,-0.4061
2022,"MEX","48400195",48400105,"ISCED 1","ISCED 1","male","no","no",379.285,355.938,337.959,190.1615,NA,"no",NA,"1","0","0","11-25",NA,-3.3937
2022,"MEX","48400090",48400106,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",423.145,463.251,533.978,147.1882,NA,"yes",NA,"1","1","2","26-100",NA,0.5278
2022,"MEX","48400205",48400107,"ISCED 2","ISCED 2","female","no","yes",309.927,371.421,391.035,78.59581,NA,"yes",NA,"1","0","1","11-25",NA,-0.8523
2022,"MEX","48400193",48400108,"ISCED 2","ISCED 2","female","yes","yes",342.602,299.223,339.717,247.2572,NA,"no",NA,"1","1","1","11-25",NA,-1.9242
2022,"MEX","48400129",48400109,"ISCED 3A","ISCED 3A","male","no","yes",297.649,390.282,348.771,184.9575,NA,"no",NA,"1","0","0","11-25",NA,-1.6133
2022,"MEX","48400111",48400110,"ISCED 1","ISCED 1","male","yes","yes",503.637,538.245,505.895,228.3476,NA,"yes",NA,"1","0","1","0-10",NA,-2.0887
2022,"MEX","48400084",48400111,"ISCED 2","ISCED 3A","female","yes","yes",450.751,497.122,474.388,221.2078,NA,"yes",NA,"1","0","2","11-25",NA,0.5733
2022,"MEX","48400009",48400112,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",507.513,514.122,520.919,216.1905,NA,"yes",NA,"2","0","2","201-500",NA,1.3446
2022,"MEX","48400008",48400113,"ISCED 3A","ISCED 3A","male","yes","yes",638.274,565.763,588.775,124.1961,NA,"yes",NA,"2","1","1","26-100",NA,-0.5626
2022,"MEX","48400114",48400114,"ISCED 3A","ISCED 3A","female","yes","yes",542.366,559.583,548.343,240.3528,NA,"yes",NA,"0","1","1","101-200",NA,-0.2702
2022,"MEX","48400276",48400115,"ISCED 1","ISCED 1","female","no","yes",321.927,340.69,310.762,160.9345,NA,"no",NA,"1","0","0","26-100",NA,-2.6345
2022,"MEX","48400076",48400116,"ISCED 3A","ISCED 3A","female","yes","yes",463.327,549.511,448.387,180.7948,NA,"yes",NA,"2","0","1","26-100",NA,0.6745
2022,"MEX","48400133",48400117,"ISCED 3A","ISCED 3A","male","no","no",302.946,323.28,325.046,218.7644,NA,"yes",NA,"1","0","0","0-10",NA,-1.9637
2022,"MEX","48400187",48400118,"ISCED 2","ISCED 2","male","no","yes",291.079,284.152,307.06,159.2549,NA,"no",NA,"1","1","1","101-200",NA,-2.2238
2022,"MEX","48400125",48400119,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",468.125,446.865,503.947,310.5928,NA,"no",NA,"2","0","2","101-200",NA,0.8258
2022,"MEX","48400003",48400120,"ISCED 3B, C","ISCED 2","female","yes","yes",400.946,433.693,464.999,224.7671,NA,"no",NA,"1","1","0","26-100",NA,-0.7837
2022,"MEX","48400151",48400121,"ISCED 2","ISCED 2","female",NA,NA,297.69,353.278,242.099,147.4924,NA,NA,NA,"1",NA,NA,"0-10",NA,-0.7858
2022,"MEX","48400237",48400122,"ISCED 2","ISCED 3A","male","no","yes",411.864,427.092,395.895,284.2286,NA,"no",NA,"1","1","1","26-100",NA,-1.8706
2022,"MEX","48400061",48400123,"ISCED 2","ISCED 2","male","yes","yes",530.289,519.726,541.824,156.7169,NA,"no",NA,"1","0","1","11-25",NA,-2.2628
2022,"MEX","48400209",48400124,"ISCED 3A","ISCED 3A","male","yes","yes",504.74,593.374,453.302,202.5418,NA,"no",NA,"2","1","1","11-25",NA,-1.069
2022,"MEX","48400139",48400125,"ISCED 2","ISCED 2","female","no","yes",391.311,445.508,383.154,204.4307,NA,"no",NA,"1","0","0","more than 500",NA,-2.1907
2022,"MEX","48400083",48400126,"ISCED 3A",NA,"female","yes","yes",420.371,411.782,488.43,220.5901,NA,"no",NA,"1","1","1","11-25",NA,-1.5553
2022,"MEX","48400247",48400127,"ISCED 3A","ISCED 3A","male","no","yes",376.775,354.171,364.803,255.689,NA,"yes",NA,"1","0","3+","26-100",NA,-0.5835
2022,"MEX","48400022",48400128,"ISCED 3A","ISCED 2","male","yes",NA,320.463,290.439,326.893,180.3709,NA,"yes",NA,"1",NA,"2","11-25",NA,-1.4416
2022,"MEX","48400167",48400130,"ISCED 3A","ISCED 3A","male","yes","yes",505.171,524.796,550.162,254.2877,NA,"yes",NA,"1","1","1","26-100",NA,0.8152
2022,"MEX","48400116",48400131,"ISCED 3B, C","ISCED 3A","male","yes","yes",330.451,392.991,407.28,232.7389,NA,"yes",NA,"2","1","1","0-10",NA,1.1744
2022,"MEX","48400254",48400132,"ISCED 2","ISCED 2","male","no","yes",352.665,327.978,374.232,235.442,NA,"no",NA,"1","0","1","0-10",NA,-1.6849
2022,"MEX","48400179",48400133,"ISCED 3A","ISCED 1","male","yes","yes",287.863,333.137,326.565,160.7172,NA,"yes",NA,"1","0","1","26-100",NA,-0.8849
2022,"MEX","48400145",48400134,"ISCED 3A","ISCED 3A","female","yes","yes",379.748,428.446,437.412,119.5576,NA,"yes",NA,"1","1","1","101-200",NA,0.8774
2022,"MEX","48400051",48400135,"ISCED 3A",NA,"female","yes","yes",538.271,563.613,536.173,217.5,NA,"yes",NA,"2","1","2","201-500",NA,0.6309
2022,"MEX","48400193",48400136,"ISCED 2","ISCED 3A","male","yes","yes",391.328,446.061,381.281,262.7108,NA,"yes",NA,"2","0","1","11-25",NA,0.2687
2022,"MEX","48400021",48400137,"ISCED 2","ISCED 2","female","no","yes",370.899,351.537,342.349,156.6543,NA,"yes",NA,"2","0","3+","101-200",NA,-1.782
2022,"MEX","48400001",48400138,"ISCED 3A","ISCED 3A","male","yes","yes",451.244,472.145,520.944,238.5801,NA,"no",NA,"2","1","3+","11-25",NA,-0.92
2022,"MEX","48400097",48400139,"ISCED 1","ISCED 1","female","no","yes",263.13,324.341,284.047,282.6155,NA,"yes",NA,"1","0","1","0-10",NA,-1.639
2022,"MEX","48400195",48400140,"ISCED 2","ISCED 3A","male","yes","yes",362.584,380.143,409.339,190.1615,NA,"yes",NA,"2","2","0","26-100",NA,0.9946
2022,"MEX","48400238",48400141,"ISCED 3A","ISCED 2","female","yes","yes",443.473,507,450.236,143.1104,NA,"no",NA,"1","0","0","26-100",NA,-1.334
2022,"MEX","48400243",48400142,"ISCED 2","ISCED 2","female","yes","yes",390.528,466.083,448.638,140.4208,NA,"no",NA,"1","0","1","11-25",NA,-1.6617
2022,"MEX","48400106",48400143,"ISCED 3B, C","ISCED 2","female","yes","yes",344.525,353.123,320.799,256.4842,NA,"yes",NA,"2","0","0","11-25",NA,0.063
2022,"MEX","48400211",48400144,"ISCED 3A","ISCED 3A","male","yes","yes",438.151,451.549,478.984,188.8838,NA,"yes",NA,"2","1","2","11-25",NA,-0.7004
2022,"MEX","48400218",48400146,"ISCED 1","ISCED 1","female","no","no",411.874,463.983,438.468,439.5951,NA,"yes",NA,"1","0","0","11-25",NA,-2.8721
2022,"MEX","48400219",48400147,"ISCED 2","ISCED 3A","female","yes","yes",394.312,450.481,400.757,290.4469,NA,"yes",NA,"2","0","1","11-25",NA,-0.5946
2022,"MEX","48400179",48400148,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",384.662,407.886,452.553,148.5414,NA,"yes",NA,"1","2","2","more than 500",NA,1.0682
2022,"MEX","48400109",48400149,"ISCED 1","ISCED 2","female",NA,NA,394.743,391.505,418.285,208.4727,NA,NA,NA,"1","0","2","26-100",NA,-0.7669
2022,"MEX","48400112",48400150,"ISCED 2","ISCED 2","female","yes","yes",305.241,256.55,251.05,65.70967,NA,"yes",NA,"2","1","0","101-200",NA,-1.3565
2022,"MEX","48400048",48400151,"ISCED 3B, C","ISCED 2","male","no","yes",335.798,445.558,398.998,226.2028,NA,"yes",NA,"2","1",NA,"26-100",NA,-1.0177
2022,"MEX","48400130",48400152,"ISCED 2","ISCED 1","male","yes","yes",348.309,349.403,361.427,125.975,NA,"no",NA,"3+","1","3+","101-200",NA,-1.4678
2022,"MEX","48400088",48400153,"ISCED 3B, C","ISCED 3A","male","yes","yes",488.867,471.667,527.21,242.1673,NA,"no",NA,"1","1","3+","0-10",NA,-0.507
2022,"MEX","48400262",48400154,"less than ISCED1","ISCED 2","female","yes","no",321.78,389.47,323.332,198.5455,NA,"yes",NA,"0","1","1","101-200",NA,-2.3816
2022,"MEX","48400062",48400155,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",490.737,511.937,539.504,161.1602,NA,"yes",NA,"2","0","3+","26-100",NA,1.0752
2022,"MEX","48400131",48400159,"ISCED 1","ISCED 2","female","yes","no",388.702,364.229,454.239,442.181,NA,"yes",NA,"1","0","0","0-10",NA,-2.5653
2022,"MEX","48400052",48400161,"ISCED 2","ISCED 2","female","yes","yes",479.721,515.583,497.928,135.9112,NA,"no",NA,"1","0","0","101-200",NA,-0.7953
2022,"MEX","48400053",48400162,"less than ISCED1","ISCED 2","male","yes","yes",328.429,328.28,373.542,417.6154,NA,"yes",NA,"2","1","2","0-10",NA,-0.5528
2022,"MEX","48400143",48400164,"ISCED 1",NA,"male","yes","yes",395.981,379.156,407.06,351.7204,NA,"no",NA,"1","0","0","0-10",NA,-2.7997
2022,"MEX","48400284",48400165,"ISCED 3A","ISCED 3A","female","no","yes",457.387,513.485,467.757,241.333,NA,"yes",NA,"1","0","0","11-25",NA,-1.5969
2022,"MEX","48400068",48400166,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",489.868,545.781,520.911,139.2073,NA,"no",NA,"2","1","2",NA,NA,1.5743
2022,"MEX","48400064",48400167,"ISCED 3A","ISCED 2","male","yes","yes",562.795,521.718,508.841,220.4185,NA,"yes",NA,"1","0","0","26-100",NA,-1.2811
2022,"MEX","48400156",48400168,"ISCED 3A","ISCED 3B, C","male","yes","no",403.561,425.081,468.73,196.3198,NA,"no",NA,"1","1","0","26-100",NA,-1.1107
2022,"MEX","48400069",48400169,"ISCED 2","ISCED 2","male","no","no",369.663,386.048,354.796,189.5876,NA,"no",NA,"1","0","0","11-25",NA,-2.4414
2022,"MEX","48400154",48400170,"ISCED 2","ISCED 2","female","no","no",306.08,306.824,333.739,211.2477,NA,"no",NA,"1","0","0","0-10",NA,-2.9899
2022,"MEX","48400260",48400171,"ISCED 2","ISCED 3A","female","yes","yes",360.111,375.246,406.148,215.6627,NA,"no",NA,"1","0","0","0-10",NA,-1.498
2022,"MEX","48400258",48400172,NA,"ISCED 1","female","yes","yes",389.67,377.921,438.862,241.4061,NA,"yes",NA,"1","0","1","11-25",NA,-1.4301
2022,"MEX","48400200",48400174,"ISCED 3A","ISCED 3A","male","yes","yes",364.803,393.368,417.627,204.2798,NA,"yes",NA,"3+","1","3+","101-200",NA,0.974
2022,"MEX","48400111",48400175,"ISCED 3B, C","ISCED 3A","female","yes","no",468.68,555.321,473.765,216.9302,NA,"yes",NA,"1","0","0","11-25",NA,-0.1848
2022,"MEX","48400266",48400176,"ISCED 3A","ISCED 3A","male","yes","yes",520.427,548.068,526.28,200.9251,NA,"yes",NA,"2","1","1","11-25",NA,-0.7767
2022,"MEX","48400270",48400177,"ISCED 1","ISCED 1","male","yes","yes",397.086,358.346,422.858,234.3101,NA,"yes",NA,"2","1","3+","11-25",NA,-1.936
2022,"MEX","48400073",48400178,"ISCED 3A","ISCED 3B, C","female","yes","yes",306.285,291.648,319.567,238.5177,NA,"yes",NA,"1","0","1","0-10",NA,-0.0753
2022,"MEX","48400116",48400179,"ISCED 3B, C","ISCED 3A","male","yes","yes",484.859,547.248,501.43,224.7933,NA,"yes",NA,"1","2","3+","0-10",NA,1.2055
2022,"MEX","48400190",48400180,"ISCED 3A","ISCED 3A","male","no","no",399.857,348.724,390.219,74.27529,NA,"no",NA,"0","0","0","11-25",NA,-2.7146
2022,"MEX","48400237",48400181,"ISCED 3A","ISCED 3A","female",NA,"yes",341.791,381.891,320.159,300.0191,NA,"yes",NA,"1","0","0","101-200",NA,-1.472
2022,"MEX","48400275",48400182,"ISCED 2","ISCED 1","female","yes","yes",476.831,551.616,503.37,229.7643,NA,"no",NA,"1","0","1","11-25",NA,-1.9487
2022,"MEX","48400205",48400183,"ISCED 2","ISCED 1","female","no","yes",322.489,248.812,278.02,78.59581,NA,"yes",NA,"1","0","0","11-25",NA,0.0234
2022,"MEX","48400075",48400184,"ISCED 2","less than ISCED1","male","yes","yes",363.672,314.457,359.443,192.8347,NA,"no",NA,"1","1","0","0-10",NA,-1.0167
2022,"MEX","48400121",48400185,"ISCED 2","ISCED 3A","female","yes","yes",586.435,541.706,565.84,271.917,NA,"yes",NA,"1","1","1","11-25",NA,-0.8843
2022,"MEX","48400077",48400186,"ISCED 3A","ISCED 3A","female","no","yes",307.632,359.364,313.454,189.3171,NA,"no",NA,"1","0","0","26-100",NA,-0.7481
2022,"MEX","48400123",48400187,"ISCED 1","ISCED 2","female","yes","yes",411.346,429.944,406.984,195.5021,NA,"no",NA,"1","1","0","101-200",NA,-2.01
2022,"MEX","48400057",48400189,"ISCED 3A","ISCED 2","female","yes","no",371.712,402.168,358.046,196.355,NA,"yes",NA,"1","0","1","11-25",NA,-0.8479
2022,"MEX","48400220",48400190,"ISCED 2","ISCED 2","male","no","yes",439.754,467.308,394.333,160.9786,NA,"yes",NA,"1","0","1","101-200",NA,-2.0201
2022,"MEX","48400058",48400191,"ISCED 1","ISCED 1","female","no","no",381.23,439.675,378.339,217.748,NA,"no",NA,"0","0","0","11-25",NA,-3.0297
2022,"MEX","48400081",48400192,"ISCED 3B, C","ISCED 3B, C","male","no","no",488.824,486.031,468.353,267.157,NA,"yes",NA,"1","0","1","26-100",NA,-0.1778
2022,"MEX","48400102",48400194,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",421.272,395.23,409.085,223.8876,NA,"yes",NA,"1","1","1","11-25",NA,0.2655
2022,"MEX","48400234",48400195,"ISCED 1","ISCED 1","male","no","no",331.242,324.926,335.433,432.5301,NA,"no",NA,NA,NA,"0","11-25",NA,-2.7898
2022,"MEX","48400267",48400196,"ISCED 3A","ISCED 3A","female","yes","yes",417.258,492.97,468.759,183.914,NA,"yes",NA,"1","0","0","26-100",NA,-0.548
2022,"MEX","48400195",48400197,"ISCED 2","ISCED 1","male","yes","yes",408.618,367.403,351.13,190.1615,NA,"yes",NA,"1","0","2","26-100",NA,-1.957
2022,"MEX","48400071",48400198,"ISCED 2","ISCED 1","female","yes","yes",332.707,373.405,296.255,251.3401,NA,"no",NA,"1","1","1","0-10",NA,-1.9971
2022,"MEX","48400139",48400199,"ISCED 3A","ISCED 1","female","yes","yes",298.785,331.05,269.256,204.4307,NA,"no",NA,"2","1","3+","26-100",NA,-0.1086
2022,"MEX","48400257",48400201,"ISCED 3A","ISCED 2","female","yes","yes",474.257,429.55,442.011,256.0342,NA,"yes",NA,"1","0","0","0-10",NA,0.5031
2022,"MEX","48400283",48400202,"ISCED 1","less than ISCED1","female","no","yes",369.097,398.631,384.334,371.2778,NA,"yes",NA,"1","0","1","11-25",NA,-2.6092
2022,"MEX","48400015",48400203,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",405.566,394.941,393.534,283.8134,NA,"no",NA,"1","1","1","11-25",NA,0.599
2022,"MEX","48400236",48400204,"ISCED 3B, C",NA,"female","yes","yes",415.09,518.216,506.143,343.9687,NA,"yes",NA,"1","1","0",NA,NA,0.819
2022,"MEX","48400084",48400206,"ISCED 3B, C",NA,"male","yes","yes",400.04,432.977,407.325,221.2078,NA,"yes",NA,"1","1","3+","11-25",NA,0.213
2022,"MEX","48400021",48400207,"ISCED 3A","ISCED 2","male","no","yes",463.282,514.305,518.265,147.4394,NA,"yes",NA,"2","0","1","101-200",NA,-1.4281
2022,"MEX","48400263",48400208,"ISCED 3A","ISCED 3A","male","yes","yes",506.339,518.528,542.402,135.4905,NA,"yes",NA,"3+","1","3+","101-200",NA,1.4595
2022,"MEX","48400078",48400209,"ISCED 3A","ISCED 3A","female","yes","yes",327.222,416.729,294.309,206.1026,NA,"yes",NA,"1","0","1","0-10",NA,0.2449
