educacion_madre,educacion_padre,genero,computadora,internet,matematicas,comprension_lectora,ciencias,cuarto_propio,television,auto,libros,indice_socioeconomico,matematicasCategoria,comprension_lectoraCategoria,cienciasCategoria,indice_socioeconomicoCategoria,rendimiento_general,rendimiento_general_categoria,id_alumno
3,5,0,0,1,363.742,349.759,385.497,1,1,1,3,-0.71,Medio,Medio,Medio,Medio,366.333,Medio,10920
4,4,0,0,1,326.72,311.356,348.787,1,1,1,2,-0.66,Bajo,Bajo,Medio,Medio,328.954,Medio,10921
2,4,0,0,0,342.617,344.234,309.859,1,1,0,1,-1.906,Medio,Medio,Medio,Medio,332.237,Medio,10922
4,4,1,0,1,396.26,462.132,431.392,0,1,1,2,-1.192,Medio,Medio,Medio,Medio,429.928,Medio,10923
5,3,0,1,1,360.823,420.507,373.169,0,1,1,1,0.186,Medio,Medio,Medio,Alto,384.833,Medio,10924
3,4,1,0,0,363.006,410.584,463.939,0,1,0,3,-1.612,Medio,Medio,Medio,Medio,412.51,Medio,10925
5,5,1,0,1,344.8,411.424,354.462,0,1,1,1,0.848,Medio,Medio,Medio,Alto,370.229,Medio,10926
3,1,1,0,1,408.747,409.05,399.525,1,1,1,2,-1.808,Medio,Medio,Medio,Medio,405.774,Medio,10927
4,5,0,1,1,414.058,456.883,406.821,1,1,0,0,0.128,Medio,Medio,Medio,Alto,425.921,Medio,10928
3,2,1,0,1,306.83,344.549,326.182,0,1,0,0,-2.158,Bajo,Medio,Medio,Medio,325.854,Medio,10929
3,3,1,0,1,374.246,452.426,414.047,1,1,1,0,-0.933,Medio,Medio,Medio,Medio,413.573,Medio,10930
3,5,1,0,1,457.143,419.014,428.624,1,1,1,1,0.288,Medio,Medio,Medio,Alto,434.927,Medio,10931
4,5,0,0,1,361.022,373.591,362.879,1,1,1,0,-0.232,Medio,Medio,Medio,Medio,365.831,Medio,10932
5,4,0,1,1,391.869,411.173,428.976,0,1,1,4,0.993,Medio,Medio,Medio,Alto,410.673,Medio,10933
4,3,0,0,1,366.016,390.378,381.396,0,1,0,1,-0.757,Medio,Medio,Medio,Medio,379.263,Medio,10934
3,4,1,0,0,371.185,406.436,370.134,0,1,1,1,-1.959,Medio,Medio,Medio,Medio,382.585,Medio,10935
3,4,1,0,1,385.848,491.494,458.125,0,1,1,0,-1.782,Medio,Medio,Medio,Medio,445.156,Medio,10936
5,3,1,1,1,379.868,418.645,421.032,0,1,1,1,-0.271,Medio,Medio,Medio,Medio,406.515,Medio,10937
2,1,1,0,1,447.653,481.293,472.919,1,1,1,3,-2.295,Medio,Medio,Medio,Bajo,467.288,Medio,10938
4,4,1,0,1,413.53,505.883,439.189,0,1,0,1,-0.906,Medio,Alto,Medio,Medio,452.867,Medio,10939
3,3,0,0,0,341.025,368.103,310.304,0,1,0,1,-2.35,Medio,Medio,Medio,Bajo,339.811,Medio,10940
2,2,1,0,0,420.742,360.706,409.981,1,1,0,1,-3.176,Medio,Medio,Medio,Bajo,397.143,Medio,10941
5,5,0,0,1,398.967,361.271,420.634,1,1,0,1,-1.032,Medio,Medio,Medio,Medio,393.624,Medio,10942
5,3,0,0,1,397.038,378.663,421.106,1,1,1,1,-0.427,Medio,Medio,Medio,Medio,398.936,Medio,10943
4,3,1,0,1,346.093,407.963,349.409,0,0,1,1,-1.194,Medio,Medio,Medio,Medio,367.822,Medio,10944
4,4,1,0,1,333.688,398.507,325.714,0,1,0,1,-0.614,Medio,Medio,Medio,Medio,352.636,Medio,10945
5,4,0,0,1,445.4,449.51,457.327,1,1,1,2,-0.354,Medio,Medio,Medio,Medio,450.746,Medio,10946
4,3,0,0,1,322.538,309.671,387.023,0,1,0,1,-1.728,Bajo,Bajo,Medio,Medio,339.744,Medio,10947
2,2,0,0,1,448.87,421.406,491.596,0,1,0,1,-2.424,Medio,Medio,Alto,Bajo,453.957,Medio,10948
5,5,1,1,1,355.484,370.833,451.539,1,1,1,3,0.815,Medio,Medio,Medio,Alto,392.619,Medio,10949
1,3,0,1,1,386.224,425.067,386.929,1,1,0,1,-1.071,Medio,Medio,Medio,Medio,399.407,Medio,10950
3,4,1,1,1,362.06,470.608,396.756,0,1,1,3,-0.716,Medio,Medio,Medio,Medio,409.808,Medio,10951
4,3,1,0,1,398.744,430.89,414.445,0,1,0,1,-1.824,Medio,Medio,Medio,Medio,414.693,Medio,10952
1,1,1,0,0,346.574,348.748,366.03,0,1,0,2,-3.526,Medio,Medio,Medio,Bajo,353.784,Medio,10953
3,3,1,0,1,435.931,441.951,425.684,1,1,1,0,-1.861,Medio,Medio,Medio,Medio,434.522,Medio,10954
4,4,0,0,1,342.503,367.35,377.628,0,1,1,1,0.321,Medio,Medio,Medio,Alto,362.494,Medio,10955
4,4,0,1,1,416.656,413.355,383.666,1,1,1,1,-1.128,Medio,Medio,Medio,Medio,404.559,Medio,10956
0,0,1,0,0,361.936,363.135,376.572,1,1,1,1,-0.991,Medio,Medio,Medio,Medio,367.214,Medio,10957
5,4,0,1,1,335.107,384.005,380.241,1,1,1,2,0.662,Medio,Medio,Medio,Alto,366.451,Medio,10958
2,3,1,0,1,456.449,450.114,454.096,1,1,1,2,-1.556,Medio,Medio,Medio,Medio,453.553,Medio,10959
4,4,0,0,1,432.836,426.251,400.147,0,0,1,1,-0.422,Medio,Medio,Medio,Medio,419.745,Medio,10960
4,2,1,0,1,405.41,378.598,378.02,1,1,1,1,-0.766,Medio,Medio,Medio,Medio,387.343,Medio,10961
3,3,1,1,1,327.674,353.11,360.856,0,1,1,1,-2.114,Bajo,Medio,Medio,Medio,347.213,Medio,10962
4,3,1,1,1,363.948,422.84,399.568,0,1,0,2,-0.648,Medio,Medio,Medio,Medio,395.452,Medio,10963
4,5,1,0,1,363.707,355.374,367.886,1,1,1,2,0.172,Medio,Medio,Medio,Alto,362.322,Medio,10964
2,3,1,0,1,361.492,364.735,385.178,1,1,0,1,-1.218,Medio,Medio,Medio,Medio,370.468,Medio,10965
3,3,1,0,0,377.668,380.113,321.367,1,1,1,3,-1.817,Medio,Medio,Medio,Medio,359.716,Medio,10966
3,5,0,0,1,467.377,441.718,418.706,1,1,1,2,-1.298,Medio,Medio,Medio,Medio,442.6,Medio,10967
4,4,1,0,0,371.476,391.972,337.672,0,1,1,1,-1.695,Medio,Medio,Medio,Medio,367.04,Medio,10968
4,4,1,0,1,336.109,363.634,366.834,0,1,0,3,-0.925,Medio,Medio,Medio,Medio,355.526,Medio,10969
4,1,1,0,1,360.447,373.95,318.16,0,1,1,1,-1.774,Medio,Medio,Medio,Medio,350.852,Medio,10970
5,4,0,1,1,404.555,474.178,452.25,1,1,1,3,0.232,Medio,Medio,Medio,Alto,443.661,Medio,10971
4,4,0,1,1,324.007,378.509,350.452,1,1,1,6,0.359,Bajo,Medio,Medio,Alto,350.989,Medio,10972
4,3,1,1,1,407.847,390.773,420.224,1,1,1,0,-0.889,Medio,Medio,Medio,Medio,406.281,Medio,10973
2,2,1,0,0,403.92,407.864,446.218,0,1,0,1,-2.975,Medio,Medio,Medio,Bajo,419.334,Medio,10974
5,2,0,1,1,386.97,352.767,435.291,0,1,0,3,-0.148,Medio,Medio,Medio,Medio,391.676,Medio,10975
4,4,0,1,1,387.623,457.037,423.53,0,1,1,2,0.546,Medio,Medio,Medio,Alto,422.73,Medio,10976
3,3,0,0,1,305.908,322.827,353.383,0,1,1,0,-1.932,Bajo,Medio,Medio,Medio,327.373,Medio,10977
3,2,0,0,1,386.609,320.082,382.581,0,1,1,1,-1.125,Medio,Medio,Medio,Medio,363.091,Medio,10978
4,4,0,1,1,384.176,426.228,442.59,1,1,1,2,0.873,Medio,Medio,Medio,Alto,417.665,Medio,10979
5,5,0,0,1,392.312,447.889,415.816,1,1,0,6,0.808,Medio,Medio,Medio,Alto,418.672,Medio,10980
4,4,0,1,1,461.446,417.902,483.519,0,1,0,4,-1.302,Medio,Medio,Medio,Medio,454.289,Medio,10981
2,3,0,0,1,371.664,442.328,469.351,0,1,0,1,-2.555,Medio,Medio,Medio,Bajo,427.781,Medio,10982
2,3,1,0,1,387.777,303.207,392.594,1,1,1,1,-2.326,Medio,Bajo,Medio,Bajo,361.193,Medio,10983
4,3,0,1,1,426.37,474.315,427.468,1,1,1,3,-0.068,Medio,Medio,Medio,Alto,442.718,Medio,10984
4,5,1,0,1,445.633,485.742,480.589,0,1,1,1,-0.327,Medio,Medio,Medio,Medio,470.655,Medio,10985
4,2,0,0,1,441.058,382.697,356.063,0,1,1,0,-1.293,Medio,Medio,Medio,Medio,393.273,Medio,10986
4,3,1,0,1,422.038,475.83,475.125,0,1,1,0,-1.492,Medio,Medio,Medio,Medio,457.664,Medio,10987
4,3,1,0,1,364.6,418.332,429.997,1,1,0,3,-0.586,Medio,Medio,Medio,Medio,404.31,Medio,10988
3,5,1,1,1,384.582,455.318,445.402,0,1,1,1,0.861,Medio,Medio,Medio,Alto,428.434,Medio,10989
5,5,1,0,1,413.903,457.63,418.11,1,1,1,3,-0.144,Medio,Medio,Medio,Medio,429.881,Medio,10990
2,1,1,0,0,387.76,393.419,451.506,0,1,0,1,-3.134,Medio,Medio,Medio,Bajo,410.895,Medio,10991
4,3,0,0,1,368.742,382.595,391.713,1,1,0,1,-1.663,Medio,Medio,Medio,Medio,381.017,Medio,10992
2,2,0,0,0,380.362,418.703,383.038,0,1,1,2,-2.305,Medio,Medio,Medio,Bajo,394.034,Medio,10993
4,4,0,0,1,435.726,517.203,454.861,1,1,1,0,-1.138,Medio,Alto,Medio,Medio,469.263,Medio,10994
2,1,1,0,1,374.67,361.709,395.095,0,1,0,0,-2.624,Medio,Medio,Medio,Bajo,377.158,Medio,10995
3,3,1,0,0,411.795,409.453,409.755,0,1,0,1,-2.072,Medio,Medio,Medio,Medio,410.334,Medio,10996
2,2,1,0,0,387.761,384.168,365.223,0,0,1,2,-2.701,Medio,Medio,Medio,Bajo,379.051,Medio,10997
1,3,1,1,1,429.3,469.52,394.489,0,1,1,1,-0.68,Medio,Medio,Medio,Medio,431.103,Medio,10998
5,5,0,0,1,425.711,457.062,440.931,1,1,1,2,-0.347,Medio,Medio,Medio,Medio,441.235,Medio,10999
2,0,1,0,0,379.987,508.596,352.06,0,1,1,1,-2.954,Medio,Alto,Medio,Bajo,413.548,Medio,11000
4,5,1,0,0,424.266,427.602,472.397,0,1,1,1,0.212,Medio,Medio,Medio,Alto,441.422,Medio,11001
5,4,1,0,0,385.541,420.764,414.054,1,1,1,1,-1.364,Medio,Medio,Medio,Medio,406.786,Medio,11002
1,1,1,0,1,430.18,464.726,455.962,1,1,1,2,-3.174,Medio,Medio,Medio,Bajo,450.289,Medio,11003
3,4,1,1,1,413.568,454.772,420.971,0,1,1,1,-1.94,Medio,Medio,Medio,Medio,429.77,Medio,11004
5,5,0,0,1,401.321,445.284,531.034,1,1,1,3,0.49,Medio,Medio,Alto,Alto,459.213,Medio,11005
3,4,1,0,0,352.006,408.842,379.139,1,1,1,1,-1.38,Medio,Medio,Medio,Medio,379.996,Medio,11006
4,5,1,0,1,391.419,417.865,366.477,1,1,0,2,-0.202,Medio,Medio,Medio,Medio,391.92,Medio,11007
2,3,1,0,0,331.805,378.503,339.208,0,0,0,0,-2.328,Bajo,Medio,Medio,Bajo,349.839,Medio,11008
1,2,0,0,0,429.866,376.576,385.581,0,1,1,1,-3.412,Medio,Medio,Medio,Bajo,397.341,Medio,11009
4,4,0,1,1,341.397,374.839,390.936,1,1,1,1,0.45,Medio,Medio,Medio,Alto,369.057,Medio,11010
4,3,1,0,1,440.805,431.067,503.234,1,1,1,2,-0.826,Medio,Medio,Alto,Medio,458.369,Medio,11011
4,4,0,1,1,369.088,380.132,395.97,1,1,0,1,0.159,Medio,Medio,Medio,Alto,381.73,Medio,11012
2,2,1,0,1,364.326,404.205,383.329,1,1,1,1,-2.68,Medio,Medio,Medio,Bajo,383.953,Medio,11013
3,4,1,1,1,373.051,419.015,354.22,0,1,0,2,-1.321,Medio,Medio,Medio,Medio,382.095,Medio,11014
4,5,1,1,1,414.417,320.453,354.142,1,1,1,3,0.787,Medio,Medio,Medio,Alto,363.004,Medio,11015
3,3,0,0,1,391.388,321.984,407.526,0,1,1,1,-2.025,Medio,Medio,Medio,Medio,373.633,Medio,11016
4,3,1,0,1,320.817,426.14,374.673,1,1,1,2,0.418,Bajo,Medio,Medio,Alto,373.877,Medio,11017
4,3,0,0,1,440.9,431.664,457.962,0,1,1,3,-1.055,Medio,Medio,Medio,Medio,443.509,Medio,11018
3,4,0,0,1,447.117,460.743,457.609,0,1,1,2,-1.253,Medio,Medio,Medio,Medio,455.156,Medio,11019
2,3,0,0,0,333.074,338.846,389.144,0,1,0,3,-2.549,Bajo,Medio,Medio,Bajo,353.688,Medio,11020
2,3,0,0,1,369.315,432.967,381.864,0,0,1,1,-0.964,Medio,Medio,Medio,Medio,394.715,Medio,11021
3,5,1,1,1,275.147,378.98,338.475,1,1,1,1,0.617,Bajo,Medio,Medio,Alto,330.867,Medio,11022
3,5,1,0,1,382.534,423.141,368.581,0,1,1,1,-0.152,Medio,Medio,Medio,Medio,391.419,Medio,11023
4,3,0,0,1,327.24,374.245,423.007,1,1,1,1,-1.575,Bajo,Medio,Medio,Medio,374.831,Medio,11024
3,2,0,0,1,367.278,401.85,329.365,1,1,0,0,-1.728,Medio,Medio,Medio,Medio,366.164,Medio,11025
4,4,1,0,1,406.923,441.378,460.446,0,1,1,3,0.808,Medio,Medio,Medio,Alto,436.249,Medio,11026
3,2,1,0,0,342.773,398.645,399.154,0,1,1,1,-2.12,Medio,Medio,Medio,Medio,380.191,Medio,11027
4,4,1,0,1,359.423,377.388,369.655,0,1,0,2,-1.53,Medio,Medio,Medio,Medio,368.822,Medio,11028
2,5,1,1,1,302.595,336.965,345.629,1,1,1,1,-1.476,Bajo,Medio,Medio,Medio,328.396,Medio,11029
2,3,0,0,1,360.615,315.955,397.725,0,1,1,2,-1.489,Medio,Bajo,Medio,Medio,358.098,Medio,11030
3,3,0,0,0,336.425,435.973,357.176,1,1,0,3,-1.912,Medio,Medio,Medio,Medio,376.525,Medio,11031
3,3,1,0,0,353.24,358.603,292.734,0,1,1,2,-2.188,Medio,Medio,Bajo,Medio,334.859,Medio,11032
4,3,0,0,0,478.543,345.406,387.062,1,1,1,2,-1.084,Medio,Medio,Medio,Medio,403.67,Medio,11033
3,1,0,0,0,335.541,396.047,399.05,0,1,0,0,-2.483,Medio,Medio,Medio,Bajo,376.879,Medio,11034
4,5,0,0,1,381.358,416.905,358.195,0,1,1,4,0.596,Medio,Medio,Medio,Alto,385.486,Medio,11035
3,4,1,0,1,346.681,386.872,405.304,1,1,0,0,-1.886,Medio,Medio,Medio,Medio,379.619,Medio,11036
3,4,0,1,1,370.63,342.396,433.911,1,1,1,0,0.545,Medio,Medio,Medio,Alto,382.312,Medio,11037
3,3,1,0,1,328.359,403.534,352.858,0,1,0,3,-2.223,Bajo,Medio,Medio,Bajo,361.584,Medio,11038
2,1,1,0,1,403.202,363.0,406.99,1,1,0,2,-2.55,Medio,Medio,Medio,Bajo,391.064,Medio,11039
3,2,0,0,1,421.31,435.351,449.897,1,1,1,1,-1.818,Medio,Medio,Medio,Medio,435.519,Medio,11040
5,5,1,1,1,436.47,461.898,493.47,1,1,1,3,0.608,Medio,Medio,Alto,Alto,463.946,Medio,11041
4,4,1,1,1,420.634,407.236,400.319,1,1,1,1,-0.308,Medio,Medio,Medio,Medio,409.396,Medio,11042
4,4,0,0,1,308.322,343.337,391.103,0,1,0,4,-0.701,Bajo,Medio,Medio,Medio,347.587,Medio,11043
4,3,0,0,0,304.099,364.822,315.915,0,1,1,1,-1.811,Bajo,Medio,Medio,Medio,328.279,Medio,11044
5,4,0,1,1,373.839,375.571,382.451,1,1,1,2,-0.716,Medio,Medio,Medio,Medio,377.287,Medio,11045
3,3,0,0,1,365.615,423.66,393.17,0,1,1,0,-2.283,Medio,Medio,Medio,Bajo,394.148,Medio,11046
4,4,0,0,1,361.373,373.858,386.403,1,1,1,1,-0.859,Medio,Medio,Medio,Medio,373.878,Medio,11047
3,3,1,0,1,341.349,369.074,338.335,1,1,1,1,-2.437,Medio,Medio,Medio,Bajo,349.586,Medio,11048
4,5,0,0,1,440.28,376.664,467.808,1,1,0,2,-0.849,Medio,Medio,Medio,Medio,428.251,Medio,11049
2,3,1,0,0,374.611,502.549,368.732,0,1,0,1,-2.227,Medio,Alto,Medio,Bajo,415.297,Medio,11050
4,4,0,1,1,363.525,396.896,375.909,1,1,1,3,-1.158,Medio,Medio,Medio,Medio,378.777,Medio,11051
1,3,0,0,1,407.525,471.425,435.224,0,1,0,0,-2.105,Medio,Medio,Medio,Medio,438.058,Medio,11052
5,5,0,1,1,428.351,445.965,408.437,1,1,1,2,0.692,Medio,Medio,Medio,Alto,427.584,Medio,11053
3,3,1,0,0,337.772,325.381,327.094,0,1,0,0,-2.417,Medio,Medio,Medio,Bajo,330.082,Medio,11054
4,4,1,0,0,363.836,347.557,332.983,0,1,0,6,-1.439,Medio,Medio,Medio,Medio,348.125,Medio,11055
2,2,0,0,1,385.211,378.594,363.335,0,1,0,2,-2.781,Medio,Medio,Medio,Bajo,375.713,Medio,11056
5,5,1,1,1,377.119,404.599,469.966,0,1,1,1,0.607,Medio,Medio,Medio,Alto,417.228,Medio,11057
4,3,1,0,1,413.223,496.884,440.166,0,1,1,3,-0.674,Medio,Medio,Medio,Medio,450.091,Medio,11058
3,3,0,0,1,363.465,358.37,444.537,0,1,1,2,-0.294,Medio,Medio,Medio,Medio,388.791,Medio,11059
3,3,0,0,1,424.03,494.743,442.789,0,0,0,0,-2.107,Medio,Medio,Medio,Medio,453.854,Medio,11060
4,4,0,1,1,387.94,484.793,413.102,1,1,1,4,0.661,Medio,Medio,Medio,Alto,428.612,Medio,11061
2,4,1,0,1,373.958,377.121,371.058,1,1,0,0,-1.52,Medio,Medio,Medio,Medio,374.046,Medio,11062
2,3,0,0,1,447.047,465.055,437.4,1,1,1,1,-1.706,Medio,Medio,Medio,Medio,449.834,Medio,11063
3,2,0,0,1,331.191,351.89,354.436,0,1,0,1,-2.467,Bajo,Medio,Medio,Bajo,345.839,Medio,11064
3,5,1,0,1,435.615,512.952,455.327,1,1,0,4,-0.73,Medio,Alto,Medio,Medio,467.965,Medio,11065
4,4,0,0,1,378.876,424.788,422.723,0,1,0,2,-1.687,Medio,Medio,Medio,Medio,408.796,Medio,11066
3,5,1,0,1,339.722,369.947,417.177,0,1,1,1,-1.016,Medio,Medio,Medio,Medio,375.615,Medio,11067
3,1,0,0,1,375.416,364.953,397.464,1,1,1,1,-1.037,Medio,Medio,Medio,Medio,379.278,Medio,11068
3,3,0,0,1,398.916,367.627,448.775,1,1,1,1,-2.155,Medio,Medio,Medio,Medio,405.106,Medio,11069
3,3,1,0,1,452.523,482.854,427.459,1,1,1,0,-1.572,Medio,Medio,Medio,Medio,454.279,Medio,11070
4,3,0,0,1,426.707,503.046,393.562,0,1,1,3,-0.485,Medio,Alto,Medio,Medio,441.105,Medio,11071
4,4,0,0,0,399.084,416.037,333.88,1,1,0,4,-1.94,Medio,Medio,Medio,Medio,383.0,Medio,11072
5,5,1,1,1,388.219,485.294,404.864,1,1,1,0,0.259,Medio,Medio,Medio,Alto,426.126,Medio,11073
4,4,0,0,1,351.744,390.046,361.606,0,1,1,0,-0.231,Medio,Medio,Medio,Medio,367.799,Medio,11074
2,2,1,0,1,377.276,372.516,428.743,1,1,1,0,-2.875,Medio,Medio,Medio,Bajo,392.845,Medio,11075
4,2,0,0,1,327.597,461.821,370.656,1,1,1,3,-0.212,Bajo,Medio,Medio,Medio,386.691,Medio,11076
4,5,1,0,1,423.877,423.329,392.783,1,1,0,2,0.007,Medio,Medio,Medio,Alto,413.33,Medio,11077
3,4,1,0,1,340.451,443.068,379.163,1,1,1,2,-0.817,Medio,Medio,Medio,Medio,387.561,Medio,11078
4,4,1,0,1,337.452,467.274,370.738,0,1,0,2,-0.152,Medio,Medio,Medio,Medio,391.821,Medio,11079
5,5,0,1,1,447.246,455.821,472.666,0,1,1,3,0.346,Medio,Medio,Medio,Alto,458.578,Medio,11080
4,3,1,1,1,366.136,339.107,400.258,1,1,1,2,0.432,Medio,Medio,Medio,Alto,368.5,Medio,11081
2,4,1,0,1,422.145,442.271,437.13,1,1,1,2,-0.784,Medio,Medio,Medio,Medio,433.849,Medio,11082
1,3,1,0,1,396.384,441.195,400.697,1,1,1,0,-0.904,Medio,Medio,Medio,Medio,412.759,Medio,11083
4,0,1,0,1,395.143,423.819,458.037,0,1,1,2,0.439,Medio,Medio,Medio,Alto,425.666,Medio,11084
3,2,1,0,1,365.771,306.836,314.635,1,1,0,1,-2.301,Medio,Bajo,Medio,Bajo,329.081,Medio,11085
2,2,0,0,0,474.364,442.089,463.527,1,1,0,2,-2.438,Medio,Medio,Medio,Bajo,459.993,Medio,11086
5,5,1,1,1,430.709,455.279,448.169,1,1,1,1,0.993,Medio,Medio,Medio,Alto,444.719,Medio,11087
4,4,1,0,1,403.84,466.257,400.518,0,1,1,3,0.478,Medio,Medio,Medio,Alto,423.538,Medio,11088
3,3,0,0,1,363.197,294.339,356.172,1,1,0,1,-2.188,Medio,Bajo,Medio,Medio,337.903,Medio,11089
4,4,1,1,1,392.712,451.901,350.829,1,1,1,1,0.642,Medio,Medio,Medio,Alto,398.481,Medio,11090
2,2,0,0,1,492.52,462.069,428.259,1,1,1,0,-2.08,Medio,Medio,Medio,Medio,460.949,Medio,11091
3,2,1,0,1,321.789,333.104,355.03,0,1,0,0,-2.212,Bajo,Medio,Medio,Bajo,336.641,Medio,11092
3,4,1,1,1,436.337,473.0,448.978,1,1,1,0,0.945,Medio,Medio,Medio,Alto,452.772,Medio,11093
3,4,0,1,1,445.02,466.17,437.459,1,1,0,6,-0.71,Medio,Medio,Medio,Medio,449.55,Medio,11094
3,3,1,0,0,384.65,397.461,415.722,1,1,0,0,-2.995,Medio,Medio,Medio,Bajo,399.278,Medio,11095
2,4,0,0,1,426.229,405.018,436.363,0,1,0,2,-0.548,Medio,Medio,Medio,Medio,422.537,Medio,11096
2,3,1,0,1,322.354,440.282,376.783,1,1,0,0,-2.054,Bajo,Medio,Medio,Medio,379.806,Medio,11097
2,3,1,0,1,487.965,444.381,452.456,0,1,1,1,-2.263,Medio,Medio,Medio,Bajo,461.601,Medio,11098
5,5,1,1,1,423.902,507.719,481.604,1,1,1,2,0.649,Medio,Alto,Medio,Alto,471.075,Medio,11099
3,3,1,0,0,366.634,414.725,355.089,0,1,1,2,-2.523,Medio,Medio,Medio,Bajo,378.816,Medio,11100
5,4,1,1,1,362.615,407.936,463.968,1,1,0,1,0.191,Medio,Medio,Medio,Alto,411.506,Medio,11101
3,4,0,1,1,363.896,425.473,405.79,1,1,1,2,-1.047,Medio,Medio,Medio,Medio,398.386,Medio,11102
2,2,0,1,1,359.462,273.023,388.172,1,1,0,0,-2.2,Medio,Bajo,Medio,Medio,340.219,Medio,11103
4,3,0,0,1,395.937,389.456,406.742,1,1,1,1,-1.133,Medio,Medio,Medio,Medio,397.378,Medio,11104
5,4,1,0,1,352.249,391.0,370.098,1,1,1,1,-1.428,Medio,Medio,Medio,Medio,371.116,Medio,11105
3,3,1,1,1,396.967,454.985,404.239,1,1,0,3,-1.251,Medio,Medio,Medio,Medio,418.73,Medio,11106
3,4,0,0,1,315.109,414.769,367.94,1,1,0,0,-0.661,Bajo,Medio,Medio,Medio,365.939,Medio,11107
4,4,0,0,0,341.353,381.581,372.562,0,1,0,0,-2.196,Medio,Medio,Medio,Medio,365.165,Medio,11108
4,4,1,0,1,432.564,504.678,444.933,1,1,1,2,0.323,Medio,Alto,Medio,Alto,460.725,Medio,11109
3,3,0,1,1,365.474,377.965,415.722,1,1,1,3,-1.691,Medio,Medio,Medio,Medio,386.387,Medio,11110
3,3,1,0,0,344.311,360.357,356.504,0,1,0,2,-2.774,Medio,Medio,Medio,Bajo,353.724,Medio,11111
4,4,0,0,1,445.141,472.233,463.013,0,1,1,3,-0.542,Medio,Medio,Medio,Medio,460.129,Medio,11112
4,3,1,1,1,445.155,435.34,422.844,1,1,1,1,0.393,Medio,Medio,Medio,Alto,434.446,Medio,11113
3,3,1,1,1,351.855,286.835,347.497,1,1,1,2,-1.409,Medio,Bajo,Medio,Medio,328.729,Medio,11114
2,2,0,0,1,327.399,327.71,366.408,0,1,0,1,-2.962,Bajo,Medio,Medio,Bajo,340.506,Medio,11115
4,5,0,1,1,453.349,434.649,468.539,0,1,1,2,-0.075,Medio,Medio,Medio,Alto,452.179,Medio,11116
3,4,1,1,1,468.407,433.19,464.125,1,1,1,1,-0.938,Medio,Medio,Medio,Medio,455.241,Medio,11117
3,3,0,0,1,374.308,354.739,426.354,1,1,1,1,-1.939,Medio,Medio,Medio,Medio,385.134,Medio,11118
3,3,0,0,1,384.419,328.818,416.795,0,1,0,4,-1.845,Medio,Medio,Medio,Medio,376.677,Medio,11119
4,4,1,1,1,414.16,497.57,442.328,1,1,1,1,1.57,Medio,Alto,Medio,Alto,451.353,Medio,11120
3,4,0,0,1,382.635,396.042,434.577,0,1,1,0,0.206,Medio,Medio,Medio,Alto,404.418,Medio,11121
1,1,1,0,0,355.153,323.81,372.681,0,1,0,4,-3.297,Medio,Medio,Medio,Bajo,350.548,Medio,11122
4,5,0,0,1,384.578,433.955,452.798,1,1,1,3,0.968,Medio,Medio,Medio,Alto,423.777,Medio,11123
3,4,0,0,1,395.329,403.952,471.524,0,1,1,1,-1.352,Medio,Medio,Medio,Medio,423.602,Medio,11124
2,2,1,0,0,371.765,345.602,397.887,1,1,1,1,-2.777,Medio,Medio,Medio,Bajo,371.751,Medio,11125
0,0,0,1,1,359.105,302.215,327.74,0,1,1,0,0.234,Medio,Bajo,Medio,Alto,329.687,Medio,11126
3,4,1,0,1,480.775,477.04,459.547,1,1,1,4,-0.794,Medio,Medio,Medio,Medio,472.454,Medio,11127
3,5,0,0,1,441.7,354.51,463.648,1,1,1,2,-1.038,Medio,Medio,Medio,Medio,419.953,Medio,11128
4,4,1,0,1,444.878,482.676,442.836,1,1,1,1,0.736,Medio,Medio,Medio,Alto,456.797,Medio,11129
3,3,0,0,0,336.521,330.896,343.272,0,1,1,2,-1.956,Medio,Medio,Medio,Medio,336.896,Medio,11130
5,4,1,0,0,358.947,303.746,339.622,0,1,1,1,-1.167,Medio,Bajo,Medio,Medio,334.105,Medio,11131
3,2,1,0,1,380.656,371.218,409.057,0,1,1,1,-2.314,Medio,Medio,Medio,Bajo,386.977,Medio,11132
5,2,1,0,1,360.833,467.506,387.253,1,1,0,3,-1.097,Medio,Medio,Medio,Medio,405.197,Medio,11133
3,3,1,0,1,332.487,328.343,350.17,1,1,1,1,-2.031,Bajo,Medio,Medio,Medio,337.0,Medio,11134
3,3,0,0,1,454.119,505.563,454.862,1,1,1,2,-1.736,Medio,Alto,Medio,Medio,471.515,Medio,11135
3,3,0,0,1,418.536,479.984,418.824,1,1,0,3,-0.08,Medio,Medio,Medio,Alto,439.115,Medio,11136
5,0,0,1,1,418.604,341.824,436.475,1,1,1,2,0.36,Medio,Medio,Medio,Alto,398.968,Medio,11137
3,2,1,0,1,350.006,349.506,347.532,1,1,1,0,-1.761,Medio,Medio,Medio,Medio,349.015,Medio,11138
3,3,1,1,1,385.909,373.186,390.035,0,1,0,1,-2.18,Medio,Medio,Medio,Medio,383.043,Medio,11139
5,3,1,0,1,368.505,415.762,453.767,0,1,0,2,-0.666,Medio,Medio,Medio,Medio,412.678,Medio,11140
4,3,1,0,1,354.139,440.503,416.368,1,1,1,1,-1.001,Medio,Medio,Medio,Medio,403.67,Medio,11141
4,4,0,1,1,431.074,450.353,462.58,1,1,1,1,-1.048,Medio,Medio,Medio,Medio,448.002,Medio,11142
