educacion_madre,educacion_padre,genero,computadora,internet,matematicas,comprension_lectora,ciencias,cuarto_propio,television,auto,libros,indice_socioeconomico,matematicasCategoria,comprension_lectoraCategoria,cienciasCategoria,indice_socioeconomicoCategoria,rendimiento_general,rendimiento_general_categoria,id_alumno
4,4,0,0,0,382.274,395.423,343.424,1,1,1,1,-1.9528,Medio,Medio,Medio,Medio,373.7070000000001,Medio,9790
2,3,1,1,1,433.059,482.181,401.043,1,1,1,2,-1.7637,Medio,Medio,Medio,Medio,438.761,Medio,9791
3,3,0,0,1,416.909,383.567,408.26,1,1,1,2,-1.1735,Medio,Medio,Medio,Medio,402.912,Medio,9792
5,4,1,0,1,454.202,501.044,455.87,1,1,1,2,-0.8458,Medio,Alto,Medio,Medio,470.372,Medio,9793
5,5,1,1,1,385.732,484.848,411.164,0,1,1,2,1.2106,Medio,Medio,Medio,Alto,427.2480000000001,Medio,9794
5,3,0,1,1,341.198,402.87,375.306,1,1,1,1,-0.5521,Medio,Medio,Medio,Medio,373.12466666666666,Medio,9795
3,3,1,0,1,370.856,414.235,403.97,0,1,1,2,-2.0553,Medio,Medio,Medio,Medio,396.3536666666667,Medio,9796
2,2,1,0,1,365.042,296.675,346.422,1,1,1,2,-2.6368,Medio,Bajo,Medio,Bajo,336.04633333333334,Medio,9797
1,1,1,1,1,317.106,352.792,367.262,1,1,1,3,-3.2773,Bajo,Medio,Medio,Bajo,345.72,Medio,9798
3,2,1,0,1,401.082,465.6,462.018,1,1,1,2,-0.6491,Medio,Medio,Medio,Medio,442.9,Medio,9799
3,3,1,0,1,325.797,359.607,438.975,0,1,0,1,-2.2166,Bajo,Medio,Medio,Bajo,374.793,Medio,9800
4,4,0,0,1,394.085,474.21,425.287,0,1,1,1,-0.8311,Medio,Medio,Medio,Medio,431.194,Medio,9801
4,4,1,1,1,352.074,453.819,370.562,1,1,1,2,0.4932,Medio,Medio,Medio,Alto,392.1516666666666,Medio,9802
3,2,1,0,1,380.656,371.218,409.057,0,1,1,1,-2.3143,Medio,Medio,Medio,Bajo,386.977,Medio,9803
4,4,0,1,1,388.351,423.453,404.579,1,1,1,1,0.6113,Medio,Medio,Medio,Alto,405.461,Medio,9804
2,4,1,0,1,390.292,441.755,509.625,0,1,0,2,-1.8545,Medio,Medio,Alto,Medio,447.224,Medio,9805
3,4,1,0,1,427.441,371.113,407.241,1,1,1,1,-1.6102,Medio,Medio,Medio,Medio,401.9316666666667,Medio,9806
4,4,1,0,1,425.035,452.95,492.716,1,1,1,1,0.2685,Medio,Medio,Alto,Alto,456.9003333333333,Medio,9807
4,4,1,0,1,461.213,458.964,461.875,1,1,1,1,-1.2388,Medio,Medio,Medio,Medio,460.684,Medio,9808
3,3,0,0,1,406.649,387.625,442.027,1,1,1,0,-0.8756,Medio,Medio,Medio,Medio,412.1003333333333,Medio,9809
4,5,0,0,1,429.198,496.162,469.137,1,1,1,1,0.3455,Medio,Medio,Medio,Alto,464.8323333333333,Medio,9810
4,3,1,0,1,334.067,357.052,307.931,0,1,1,1,-1.0628,Medio,Medio,Bajo,Medio,333.01666666666665,Medio,9811
4,3,0,1,1,446.192,460.579,471.038,1,1,1,3,-0.3329,Medio,Medio,Medio,Medio,459.2696666666666,Medio,9812
4,2,1,0,1,402.272,523.277,417.148,0,1,1,0,-1.2433,Medio,Alto,Medio,Medio,447.5656666666667,Medio,9813
3,1,1,0,1,311.803,342.752,364.755,1,1,0,0,-2.482,Bajo,Medio,Medio,Bajo,339.77000000000004,Medio,9814
3,4,1,1,1,408.855,409.54,408.885,1,1,1,1,-0.3041,Medio,Medio,Medio,Medio,409.0933333333333,Medio,9815
5,5,1,1,1,450.915,470.005,478.268,1,1,1,0,-0.9652,Medio,Medio,Medio,Medio,466.396,Medio,9816
1,3,1,0,1,319.099,397.88,356.902,0,1,1,3,-1.6594,Bajo,Medio,Medio,Medio,357.9603333333334,Medio,9817
4,4,1,1,0,389.986,413.547,356.348,0,1,0,1,-1.8759,Medio,Medio,Medio,Medio,386.627,Medio,9818
4,4,1,1,1,392.034,398.561,397.087,1,1,1,3,1.1548,Medio,Medio,Medio,Alto,395.894,Medio,9819
5,5,1,1,1,392.801,494.219,407.695,1,1,1,3,1.0276,Medio,Medio,Medio,Alto,431.57166666666666,Medio,9820
3,4,0,0,1,432.939,444.021,487.979,0,1,0,2,-0.828,Medio,Medio,Medio,Medio,454.9796666666667,Medio,9821
5,5,0,0,1,425.711,457.062,440.931,1,1,1,2,-0.3471,Medio,Medio,Medio,Medio,441.2346666666666,Medio,9822
2,4,0,1,1,390.718,505.054,410.71,0,1,1,3,0.0972,Medio,Alto,Medio,Alto,435.494,Medio,9823
2,4,0,1,1,349.71,333.068,402.948,0,1,1,1,0.7146,Medio,Medio,Medio,Alto,361.9086666666667,Medio,9824
3,5,1,1,1,275.147,378.98,338.475,1,1,1,1,0.6169,Bajo,Medio,Medio,Alto,330.8673333333333,Medio,9825
5,5,0,1,1,403.136,437.114,501.386,1,1,1,2,0.2757,Medio,Medio,Alto,Alto,447.212,Medio,9826
4,3,1,1,1,350.188,342.176,419.715,1,1,1,1,-0.9993,Medio,Medio,Medio,Medio,370.693,Medio,9827
4,4,0,1,1,396.167,440.679,440.107,1,1,1,3,1.2634,Medio,Medio,Medio,Alto,425.651,Medio,9828
4,4,0,0,1,419.055,412.776,453.944,1,1,1,3,0.7626,Medio,Medio,Medio,Alto,428.5916666666667,Medio,9829
3,0,1,0,1,368.396,331.503,335.558,1,1,0,2,-2.4953,Medio,Medio,Medio,Bajo,345.1523333333333,Medio,9830
2,5,1,1,1,416.865,389.312,389.565,1,1,1,1,0.4119,Medio,Medio,Medio,Alto,398.5806666666667,Medio,9831
2,2,0,1,1,448.159,381.883,388.749,1,1,1,0,-2.6612,Medio,Medio,Medio,Bajo,406.26366666666667,Medio,9832
5,3,1,0,0,408.24,471.113,477.841,1,1,0,2,-0.198,Medio,Medio,Medio,Medio,452.398,Medio,9833
4,3,1,1,1,447.749,503.36,436.985,1,1,1,1,-0.5911,Medio,Alto,Medio,Medio,462.698,Medio,9834
4,0,0,0,1,418.356,482.839,481.85,0,1,0,2,-1.2611,Medio,Medio,Medio,Medio,461.015,Medio,9835
4,4,1,1,1,470.735,432.807,494.979,0,1,0,1,-1.4867,Medio,Medio,Alto,Medio,466.1736666666666,Medio,9836
3,5,0,1,1,445.193,457.512,435.139,1,1,1,3,1.254,Medio,Medio,Medio,Alto,445.948,Medio,9837
1,3,1,0,1,293.976,381.758,344.487,1,1,1,2,-1.3242,Bajo,Medio,Medio,Medio,340.07366666666667,Medio,9838
5,3,0,1,1,411.832,482.932,431.562,0,1,0,1,0.002,Medio,Medio,Medio,Alto,442.1086666666667,Medio,9839
4,4,1,1,1,384.829,358.751,370.317,1,1,1,2,-0.0645,Medio,Medio,Medio,Alto,371.299,Medio,9840
3,3,0,0,1,355.821,380.236,420.321,0,1,0,1,-2.713,Medio,Medio,Medio,Bajo,385.4593333333334,Medio,9841
3,5,0,0,1,355.067,403.445,368.745,0,0,1,1,-1.9587,Medio,Medio,Medio,Medio,375.75233333333335,Medio,9842
2,2,1,0,0,334.215,308.308,385.133,0,1,0,0,-2.9186,Medio,Bajo,Medio,Bajo,342.552,Medio,9843
3,5,0,0,1,413.995,497.346,388.23,0,1,0,1,-0.439,Medio,Alto,Medio,Medio,433.1903333333333,Medio,9844
3,2,0,0,0,415.199,423.196,466.202,0,1,0,1,-2.5616,Medio,Medio,Medio,Bajo,434.8656666666666,Medio,9845
4,5,1,1,1,370.062,378.648,475.271,0,1,1,0,-1.3921,Medio,Medio,Medio,Medio,407.9936666666667,Medio,9846
4,4,0,0,1,380.515,463.037,363.163,1,1,0,1,-0.3442,Medio,Medio,Medio,Medio,402.2383333333333,Medio,9847
5,3,0,0,1,335.798,445.558,398.998,1,1,1,2,-1.0177,Medio,Medio,Medio,Medio,393.45133333333337,Medio,9848
5,4,0,1,1,363.316,405.675,415.402,1,1,1,1,0.8928,Medio,Medio,Medio,Alto,394.79766666666666,Medio,9849
4,0,1,0,1,339.828,362.85,399.506,0,1,1,1,0.2639,Medio,Medio,Medio,Alto,367.3946666666666,Medio,9850
4,4,1,0,1,409.058,434.877,461.542,1,1,1,1,-1.233,Medio,Medio,Medio,Medio,435.15899999999993,Medio,9851
3,3,1,0,1,299.327,313.916,362.484,0,1,0,1,-2.3198,Bajo,Bajo,Medio,Bajo,325.2423333333333,Medio,9852
5,3,0,0,1,435.144,360.38,431.539,0,1,1,1,-1.6993,Medio,Medio,Medio,Medio,409.021,Medio,9853
3,0,1,1,1,353.321,352.929,353.341,1,1,1,3,-1.4944,Medio,Medio,Medio,Medio,353.19699999999995,Medio,9854
2,2,1,1,1,383.154,375.294,400.481,1,1,1,2,-2.2437,Medio,Medio,Medio,Bajo,386.3096666666667,Medio,9855
2,4,0,0,1,451.562,418.912,501.348,0,1,1,1,-1.4619,Medio,Medio,Alto,Medio,457.274,Medio,9856
3,4,0,0,1,435.106,502.943,457.708,1,1,0,1,-1.596,Medio,Alto,Medio,Medio,465.25233333333335,Medio,9857
2,3,1,0,1,408.192,428.764,424.307,1,1,0,1,-2.2107,Medio,Medio,Medio,Bajo,420.421,Medio,9858
4,3,0,0,1,318.875,320.952,338.62,1,1,0,1,-1.0651,Bajo,Medio,Medio,Medio,326.149,Medio,9859
3,4,1,0,1,361.328,422.835,391.257,1,1,0,1,-1.4627,Medio,Medio,Medio,Medio,391.8066666666667,Medio,9860
3,4,1,0,1,465.699,437.94,482.668,1,1,1,1,0.1113,Medio,Medio,Medio,Alto,462.1023333333333,Medio,9861
3,4,0,0,1,425.238,380.939,416.344,1,1,1,4,1.0131,Medio,Medio,Medio,Alto,407.507,Medio,9862
2,1,1,0,1,369.097,398.631,384.334,1,1,1,1,-2.6092,Medio,Medio,Medio,Bajo,384.0206666666666,Medio,9863
3,2,1,0,1,333.239,299.553,366.277,0,1,0,1,-2.0131,Bajo,Bajo,Medio,Medio,333.023,Medio,9864
2,1,1,0,0,356.655,369.946,398.23,0,1,0,2,-3.2977,Medio,Medio,Medio,Bajo,374.94366666666673,Medio,9865
4,3,0,0,1,457.675,470.888,456.86,1,1,0,2,-0.6486,Medio,Medio,Medio,Medio,461.80766666666665,Medio,9866
4,3,0,1,1,348.002,415.763,332.412,1,1,1,2,-0.6086,Medio,Medio,Medio,Medio,365.3923333333333,Medio,9867
5,5,0,1,1,368.11,382.6,377.76,1,1,1,0,0.6149,Medio,Medio,Medio,Alto,376.1566666666667,Medio,9868
5,5,0,0,1,349.984,283.585,343.779,1,1,1,2,-0.6557,Medio,Bajo,Medio,Medio,325.78266666666667,Medio,9869
3,1,1,0,1,354.991,403.725,369.346,1,1,0,1,-2.248,Medio,Medio,Medio,Bajo,376.0206666666666,Medio,9870
1,1,0,0,1,362.608,289.993,374.825,0,1,1,1,-3.0793,Medio,Bajo,Medio,Bajo,342.4753333333333,Medio,9871
3,3,0,0,1,355.434,406.546,416.29,0,1,0,0,-2.7865,Medio,Medio,Medio,Bajo,392.75666666666666,Medio,9872
4,3,0,0,1,363.53,347.094,367.779,0,1,1,0,-1.6479,Medio,Medio,Medio,Medio,359.4676666666667,Medio,9873
4,4,1,0,1,361.034,380.988,396.803,1,1,1,2,-1.0109,Medio,Medio,Medio,Medio,379.6083333333333,Medio,9874
4,2,1,1,0,394.508,345.023,394.9,0,1,0,2,-1.5963,Medio,Medio,Medio,Medio,378.14366666666666,Medio,9875
3,3,0,0,1,424.03,494.743,442.789,0,0,0,0,-2.1073,Medio,Medio,Medio,Medio,453.854,Medio,9876
4,4,0,1,1,382.154,403.131,401.433,1,1,1,2,0.4756,Medio,Medio,Medio,Alto,395.5726666666666,Medio,9877
5,4,1,0,1,364.531,392.772,333.716,0,1,1,1,-0.9907,Medio,Medio,Medio,Medio,363.673,Medio,9878
5,5,1,0,1,359.653,410.595,403.028,0,1,1,1,-0.0598,Medio,Medio,Medio,Alto,391.092,Medio,9879
3,5,0,0,1,410.149,437.328,466.197,1,1,1,2,-0.8843,Medio,Medio,Medio,Medio,437.8913333333333,Medio,9880
5,5,0,1,1,435.093,438.353,433.266,1,1,1,2,0.4096,Medio,Medio,Medio,Alto,435.5706666666667,Medio,9881
3,5,1,0,1,417.489,404.044,475.878,0,1,1,4,0.6651,Medio,Medio,Medio,Alto,432.47033333333326,Medio,9882
4,4,1,1,1,405.541,473.091,411.583,1,1,1,1,-0.0647,Medio,Medio,Medio,Alto,430.0716666666667,Medio,9883
3,3,0,1,1,418.106,358.651,420.289,1,1,0,1,-1.8501,Medio,Medio,Medio,Medio,399.0153333333333,Medio,9884
3,5,1,0,1,344.451,336.594,343.567,1,1,1,0,-0.2598,Medio,Medio,Medio,Medio,341.5373333333334,Medio,9885
4,4,1,0,1,358.191,423.572,384.896,1,1,0,0,-1.8954,Medio,Medio,Medio,Medio,388.8863333333333,Medio,9886
5,5,0,0,1,424.521,516.409,430.846,1,1,1,1,-0.1952,Medio,Alto,Medio,Medio,457.2586666666666,Medio,9887
3,4,1,0,1,361.956,374.999,327.275,0,1,0,1,-1.5555,Medio,Medio,Medio,Medio,354.74333333333334,Medio,9888
4,4,1,0,1,418.244,462.348,429.383,1,1,1,2,0.6394,Medio,Medio,Medio,Alto,436.65833333333336,Medio,9889
3,3,1,1,0,373.124,433.568,377.501,0,1,0,1,-2.4393,Medio,Medio,Medio,Bajo,394.731,Medio,9890
4,4,1,0,1,401.199,413.869,370.435,1,1,1,3,0.1058,Medio,Medio,Medio,Alto,395.16766666666666,Medio,9891
3,3,0,0,0,357.955,398.324,386.791,1,1,1,1,-2.1752,Medio,Medio,Medio,Medio,381.0233333333333,Medio,9892
4,4,1,0,0,380.152,388.373,416.366,1,1,0,1,-1.8399,Medio,Medio,Medio,Medio,394.9636666666667,Medio,9893
3,4,1,0,1,393.19,338.613,383.379,0,1,0,0,-1.963,Medio,Medio,Medio,Medio,371.7273333333333,Medio,9894
1,1,0,0,1,413.978,439.094,416.031,0,1,0,2,-3.4817,Medio,Medio,Medio,Bajo,423.0343333333333,Medio,9895
3,4,0,0,1,350.62,382.83,354.124,0,1,1,0,-1.7028,Medio,Medio,Medio,Medio,362.5246666666667,Medio,9896
3,3,1,1,1,385.909,373.186,390.035,0,1,0,1,-2.1799,Medio,Medio,Medio,Medio,383.04333333333335,Medio,9897
4,4,1,1,1,406.458,389.749,441.226,1,1,1,0,-1.2351,Medio,Medio,Medio,Medio,412.47766666666666,Medio,9898
2,1,0,0,1,377.175,385.181,376.566,1,1,1,1,-2.3491,Medio,Medio,Medio,Bajo,379.6406666666667,Medio,9899
3,2,1,0,1,434.997,471.191,466.487,1,1,0,6,-1.247,Medio,Medio,Medio,Medio,457.5583333333333,Medio,9900
4,4,0,0,1,373.613,442.655,421.633,0,1,1,1,-1.5433,Medio,Medio,Medio,Medio,412.6336666666666,Medio,9901
4,4,0,1,1,378.807,387.863,381.688,1,1,1,1,-0.0118,Medio,Medio,Medio,Alto,382.78600000000006,Medio,9902
3,2,1,0,1,349.316,371.716,404.642,0,1,1,2,-2.0932,Medio,Medio,Medio,Medio,375.2246666666667,Medio,9903
4,3,1,0,1,405.107,406.881,417.803,1,1,1,2,-1.6053,Medio,Medio,Medio,Medio,409.9303333333334,Medio,9904
2,1,1,0,1,402.848,452.207,440.016,0,1,1,1,-2.6822,Medio,Medio,Medio,Bajo,431.6903333333334,Medio,9905
3,4,0,0,1,395.329,403.952,471.524,0,1,1,1,-1.3517,Medio,Medio,Medio,Medio,423.6016666666666,Medio,9906
3,3,1,0,1,345.975,354.505,375.755,0,1,0,2,-1.0076,Medio,Medio,Medio,Medio,358.74500000000006,Medio,9907
5,5,0,0,1,372.078,490.847,448.243,1,1,1,3,0.9029,Medio,Medio,Medio,Alto,437.056,Medio,9908
4,4,1,1,1,354.048,333.897,331.485,0,1,0,2,-1.2229,Medio,Medio,Medio,Medio,339.81,Medio,9909
3,3,1,0,0,403.142,505.088,423.727,0,1,0,3,-2.631,Medio,Alto,Medio,Bajo,443.98566666666665,Medio,9910
4,4,1,0,1,417.258,492.97,468.759,1,1,0,2,-0.548,Medio,Medio,Medio,Medio,459.6623333333334,Medio,9911
4,4,1,1,1,398.873,477.99,436.463,0,1,0,2,-1.5894,Medio,Medio,Medio,Medio,437.7753333333333,Medio,9912
4,3,0,0,1,440.9,431.664,457.962,0,1,1,3,-1.0552,Medio,Medio,Medio,Medio,443.5086666666666,Medio,9913
5,5,1,0,1,370.062,443.831,391.482,1,1,1,2,-0.3514,Medio,Medio,Medio,Medio,401.7916666666667,Medio,9914
3,2,1,0,1,412.096,411.725,364.15,0,1,1,2,-1.893,Medio,Medio,Medio,Medio,395.99033333333335,Medio,9915
5,5,1,0,1,455.596,463.911,511.328,1,1,0,2,0.1821,Medio,Medio,Alto,Alto,476.945,Medio,9916
3,2,1,1,1,361.976,328.312,352.846,0,1,1,3,-1.5112,Medio,Medio,Medio,Medio,347.71133333333336,Medio,9917
3,2,0,0,1,392.288,424.924,457.872,0,1,0,1,-2.1362,Medio,Medio,Medio,Medio,425.028,Medio,9918
3,3,0,0,1,332.144,401.537,383.003,1,1,1,1,-1.0858,Bajo,Medio,Medio,Medio,372.228,Medio,9919
4,4,1,1,1,377.364,398.912,418.275,0,1,1,2,-1.4486,Medio,Medio,Medio,Medio,398.1836666666666,Medio,9920
2,4,1,0,1,411.469,467.019,391.025,0,1,0,1,-0.571,Medio,Medio,Medio,Medio,423.171,Medio,9921
5,3,0,1,1,401.567,360.814,444.916,0,1,1,2,0.0633,Medio,Medio,Medio,Alto,402.43233333333336,Medio,9922
3,3,1,0,1,338.914,352.537,353.765,1,1,0,2,-2.2713,Medio,Medio,Medio,Bajo,348.4053333333333,Medio,9923
2,3,1,0,0,394.743,391.505,418.285,1,1,1,2,-0.7669,Medio,Medio,Medio,Medio,401.511,Medio,9924
4,3,1,0,1,364.6,418.332,429.997,1,1,0,3,-0.5855,Medio,Medio,Medio,Medio,404.3096666666667,Medio,9925
5,3,1,1,1,345.636,390.583,351.675,1,1,0,1,0.0194,Medio,Medio,Medio,Alto,362.6313333333333,Medio,9926
4,0,1,0,0,410.794,437.316,444.287,1,1,1,2,0.2548,Medio,Medio,Medio,Alto,430.799,Medio,9927
3,3,1,0,1,402.471,430.018,410.86,0,1,1,0,-2.5925,Medio,Medio,Medio,Bajo,414.4496666666667,Medio,9928
5,4,1,0,1,371.703,411.146,476.564,0,1,1,2,-1.1535,Medio,Medio,Medio,Medio,419.8043333333333,Medio,9929
4,3,0,0,1,333.136,351.881,400.753,0,1,0,1,-1.1501,Bajo,Medio,Medio,Medio,361.92333333333335,Medio,9930
4,3,1,1,1,295.79,404.587,400.62,1,1,0,0,0.0868,Bajo,Medio,Medio,Alto,366.999,Medio,9931
5,5,0,1,1,412.494,394.04,510.509,1,1,1,2,1.0718,Medio,Medio,Alto,Alto,439.01433333333335,Medio,9932
4,3,1,1,0,383.978,462.846,424.022,1,1,1,1,-0.992,Medio,Medio,Medio,Medio,423.61533333333335,Medio,9933
3,5,0,0,1,383.676,443.617,433.307,0,1,1,1,-1.3207,Medio,Medio,Medio,Medio,420.2,Medio,9934
4,3,1,0,1,344.607,330.82,361.53,1,1,1,0,-1.1838,Medio,Medio,Medio,Medio,345.6523333333333,Medio,9935
3,3,1,0,1,403.831,435.746,326.312,0,1,1,1,-2.5014,Medio,Medio,Medio,Bajo,388.6296666666667,Medio,9936
3,2,0,0,0,348.55,312.375,415.655,1,1,0,2,-0.9684,Medio,Bajo,Medio,Medio,358.86,Medio,9937
4,5,0,0,1,348.79,340.389,347.801,1,1,1,6,-0.4896,Medio,Medio,Medio,Medio,345.66,Medio,9938
1,2,1,0,1,324.628,322.391,343.298,0,1,0,1,-3.0204,Bajo,Medio,Medio,Bajo,330.10566666666665,Medio,9939
5,4,0,1,1,365.838,384.152,363.708,1,1,1,3,0.4028,Medio,Medio,Medio,Alto,371.2326666666667,Medio,9940
2,4,1,0,0,395.202,465.961,364.2,0,1,0,2,-1.974,Medio,Medio,Medio,Medio,408.45433333333335,Medio,9941
4,3,1,0,1,450.471,505.725,459.456,1,1,0,3,-0.8862,Medio,Alto,Medio,Medio,471.884,Medio,9942
5,4,1,0,1,488.097,466.743,472.683,1,1,1,2,0.8261,Medio,Medio,Medio,Alto,475.841,Medio,9943
5,0,0,1,1,418.604,341.824,436.475,1,1,1,2,0.3604,Medio,Medio,Medio,Alto,398.9676666666667,Medio,9944
4,4,1,0,1,389.311,451.745,408.622,1,1,1,3,-1.0521,Medio,Medio,Medio,Medio,416.55933333333337,Medio,9945
3,3,0,0,1,372.355,312.286,366.62,0,1,0,1,-1.9513,Medio,Bajo,Medio,Medio,350.4203333333333,Medio,9946
2,2,1,0,1,399.586,364.636,356.296,1,1,1,2,-2.4189,Medio,Medio,Medio,Bajo,373.506,Medio,9947
3,4,1,1,1,369.59,458.056,431.171,0,1,1,2,-1.1076,Medio,Medio,Medio,Medio,419.60566666666665,Medio,9948
3,3,0,0,1,323.969,368.072,341.841,0,1,1,2,-0.738,Bajo,Medio,Medio,Medio,344.6273333333333,Medio,9949
4,5,1,1,1,438.191,400.233,454.076,0,1,0,1,0.1752,Medio,Medio,Medio,Alto,430.8333333333333,Medio,9950
2,2,0,0,1,356.816,357.772,430.038,0,1,1,1,-2.701,Medio,Medio,Medio,Bajo,381.542,Medio,9951
4,4,1,0,1,368.598,430.356,367.277,0,1,1,1,-0.6804,Medio,Medio,Medio,Medio,388.7436666666667,Medio,9952
4,2,0,0,1,377.442,363.561,375.1,0,1,0,1,-1.9573,Medio,Medio,Medio,Medio,372.0343333333333,Medio,9953
0,0,0,0,1,393.967,388.998,454.676,1,1,1,2,-1.6711,Medio,Medio,Medio,Medio,412.547,Medio,9954
5,5,0,0,1,364.587,328.411,397.106,1,1,1,3,0.8326,Medio,Medio,Medio,Alto,363.368,Medio,9955
4,5,1,0,1,345.829,469.78,360.275,0,1,0,2,0.4513,Medio,Medio,Medio,Alto,391.96133333333336,Medio,9956
5,5,0,0,1,398.967,361.271,420.634,1,1,0,1,-1.0318,Medio,Medio,Medio,Medio,393.624,Medio,9957
5,5,0,1,1,374.889,403.611,396.308,1,1,1,3,1.1882,Medio,Medio,Medio,Alto,391.60266666666666,Medio,9958
3,4,0,1,1,363.896,425.473,405.79,1,1,1,2,-1.0466,Medio,Medio,Medio,Medio,398.38633333333337,Medio,9959
4,4,0,0,1,419.634,513.984,454.563,1,1,1,2,-0.1534,Medio,Alto,Medio,Medio,462.727,Medio,9960
3,4,1,0,1,378.299,312.252,360.945,1,1,1,1,-1.4755,Medio,Bajo,Medio,Medio,350.4986666666666,Medio,9961
5,5,1,1,1,423.902,507.719,481.604,1,1,1,2,0.6494,Medio,Alto,Medio,Alto,471.075,Medio,9962
4,5,1,0,1,389.763,465.869,408.551,0,1,1,3,0.3931,Medio,Medio,Medio,Alto,421.39433333333335,Medio,9963
4,4,1,0,1,413.53,505.883,439.189,0,1,0,1,-0.906,Medio,Alto,Medio,Medio,452.86733333333336,Medio,9964
4,4,0,0,1,423.396,443.384,472.922,0,1,1,2,-0.2183,Medio,Medio,Medio,Medio,446.56733333333335,Medio,9965
4,4,0,0,1,514.317,433.23,451.919,1,1,1,2,-1.5074,Alto,Medio,Medio,Medio,466.4886666666666,Medio,9966
4,5,1,1,1,411.916,444.511,410.853,1,1,1,1,0.8362,Medio,Medio,Medio,Alto,422.4266666666667,Medio,9967
5,5,0,1,1,426.689,494.038,501.983,1,1,1,3,1.1286,Medio,Medio,Alto,Alto,474.2366666666667,Medio,9968
4,3,1,0,1,418.535,489.782,464.467,0,1,0,3,0.0722,Medio,Medio,Medio,Alto,457.5946666666667,Medio,9969
4,4,0,0,1,416.056,465.661,440.629,1,1,1,2,-0.8638,Medio,Medio,Medio,Medio,440.782,Medio,9970
3,2,1,0,1,384.036,454.064,448.289,0,1,0,1,-2.1958,Medio,Medio,Medio,Medio,428.7963333333334,Medio,9971
4,4,1,0,1,313.504,338.788,365.205,1,0,1,2,-1.4031,Bajo,Medio,Medio,Medio,339.1656666666667,Medio,9972
3,3,1,0,1,429.984,435.109,429.503,0,1,0,0,-2.1806,Medio,Medio,Medio,Medio,431.532,Medio,9973
4,3,1,0,1,347.683,391.142,378.799,0,1,1,0,-1.2371,Medio,Medio,Medio,Medio,372.5413333333333,Medio,9974
4,3,1,1,1,366.136,339.107,400.258,1,1,1,2,0.4315,Medio,Medio,Medio,Alto,368.5003333333333,Medio,9975
4,4,1,1,1,442.384,457.562,458.511,1,1,1,3,-0.6378,Medio,Medio,Medio,Medio,452.819,Medio,9976
5,0,0,1,1,380.329,307.924,363.618,1,1,1,3,1.0615,Medio,Bajo,Medio,Alto,350.6236666666666,Medio,9977
5,4,0,0,0,350.851,454.442,341.185,1,1,1,1,0.2237,Medio,Medio,Medio,Alto,382.1593333333333,Medio,9978
4,4,0,1,1,347.692,373.038,403.027,1,0,1,1,-0.4108,Medio,Medio,Medio,Medio,374.58566666666667,Medio,9979
4,4,1,1,0,416.2,474.071,436.118,0,1,0,1,-0.0228,Medio,Medio,Medio,Alto,442.12966666666665,Medio,9980
4,2,1,0,1,372.284,318.781,388.362,1,1,1,0,-0.0124,Medio,Medio,Medio,Alto,359.809,Medio,9981
3,4,1,0,1,415.842,484.168,367.042,1,1,1,2,0.6179,Medio,Medio,Medio,Alto,422.35066666666665,Medio,9982
4,4,0,0,1,436.765,450.127,409.719,1,1,1,1,0.2339,Medio,Medio,Medio,Alto,432.2036666666667,Medio,9983
3,3,0,0,1,414.95,467.835,398.199,1,1,1,6,0.164,Medio,Medio,Medio,Alto,426.99466666666666,Medio,9984
3,3,0,0,1,454.119,505.563,454.862,1,1,1,2,-1.7357,Medio,Alto,Medio,Medio,471.5146666666667,Medio,9985
4,4,0,1,1,387.94,484.793,413.102,1,1,1,4,0.6609,Medio,Medio,Medio,Alto,428.6116666666667,Medio,9986
3,4,0,0,1,370.771,363.65,374.62,1,1,0,1,-1.8799,Medio,Medio,Medio,Medio,369.6803333333334,Medio,9987
5,4,0,1,1,472.496,463.777,434.723,0,1,1,2,0.4334,Medio,Medio,Medio,Alto,456.9986666666666,Medio,9988
3,2,1,0,1,317.155,325.944,341.444,1,1,0,2,-2.3848,Bajo,Medio,Medio,Bajo,328.181,Medio,9989
3,3,0,0,1,363.465,358.37,444.537,0,1,1,2,-0.2935,Medio,Medio,Medio,Medio,388.7906666666667,Medio,9990
4,1,1,0,1,345.761,449.972,384.606,1,1,1,0,-1.7425,Medio,Medio,Medio,Medio,393.4463333333333,Medio,9991
3,3,1,0,1,360.428,369.618,379.844,1,1,1,1,-0.7366,Medio,Medio,Medio,Medio,369.96333333333337,Medio,9992
3,4,1,0,1,313.611,373.071,375.79,1,1,1,1,-1.6472,Bajo,Medio,Medio,Medio,354.1573333333333,Medio,9993
4,0,1,0,1,428.613,425.308,421.185,1,1,1,1,-1.3154,Medio,Medio,Medio,Medio,425.0353333333333,Medio,9994
3,3,1,0,1,390.104,419.825,432.77,1,1,1,1,-0.7567,Medio,Medio,Medio,Medio,414.233,Medio,9995
4,4,0,0,1,508.017,471.037,443.858,1,1,1,1,0.4836,Alto,Medio,Medio,Alto,474.304,Medio,9996
5,4,0,0,1,402.646,416.378,410.758,1,1,1,2,0.604,Medio,Medio,Medio,Alto,409.9273333333333,Medio,9997
5,5,1,0,1,357.05,434.507,405.993,1,1,1,4,1.0012,Medio,Medio,Medio,Alto,399.1833333333333,Medio,9998
4,1,1,0,0,393.018,383.732,425.319,0,1,0,3,-1.2809,Medio,Medio,Medio,Medio,400.68966666666665,Medio,9999
